Project,Class,WMC,DIT,NOC,CBO,RFC,LCOM,BrCv,MtCv,Cv,MnT,GnT,RsSize,RsLen,MnRsSize,MnRsLen
Apache-commons-betwixt,org.apache.commons.betwixt.schema.SimpleType,7,1,0,1,12,9,1,1,1,2410.3,4226.9,6.9,154.9,7,17.4
Apache-commons-betwixt,org.apache.commons.betwixt.expression.MethodUpdater,8,2,0,11,22,10,0.1666666667,1,0.5454545455,230,587891.5,2.1,16.3,4.3,10.2
Apache-commons-betwixt,org.apache.commons.betwixt.expression.DynaBeanExpression,6,1,0,4,10,9,1,1,1,1427.8,14266.4,7.5,175.4,6,24.6
Apache-commons-betwixt,org.apache.commons.betwixt.expression.ClassNameExpression,4,1,0,2,8,6,1,1,1,890.4,7877,2.3,38.9,4,14.6
Apache-commons-betwixt,org.apache.commons.betwixt.expression.VariableExpression,7,1,0,2,12,1,0,1,1,792.4,7688.3,1.9,35.6,5.8,14.2
Apache-commons-betwixt,org.apache.commons.betwixt.expression.MapEntryAdder,16,1,0,9,42,74,0,0.1111111111,0.0285714286,84.3,590035.6,1.4,4,1,1.7
Apache-commons-betwixt,org.apache.commons.betwixt.expression.CollectionUpdater,3,1,0,3,6,3,0.875,1,0.8888888889,592.9,297991.2,3,48.1,4.5,19.8
Apache-commons-betwixt,org.apache.commons.betwixt.expression.Context,26,1,1,40,48,179,1,1.0416666667,1,2445.6,80566.3,6,97.1,20.9,55.8
Apache-commons-betwixt,org.apache.commons.betwixt.expression.StringExpression,6,1,0,3,9,13,1,1,1,664.9,7267,2.4,43.8,4.4,14.6
Apache-commons-betwixt,org.apache.commons.betwixt.expression.DynaBeanUpdater,4,2,0,5,14,0,1,0.95,0.96,692.3,20145.7,5.2,109.1,3.3,17
Apache-commons-betwixt,org.apache.commons.betwixt.expression.IteratorExpression,4,1,0,8,18,0,0.4230769231,0.2608695652,0.3720930233,424.1,455615.7,3.1,30.7,7.1,41.1
Apache-commons-betwixt,org.apache.commons.betwixt.expression.MethodExpression,11,1,0,8,25,35,0.25,1,0.5714285714,476.1,588675.6,2.5,21.7,8.5,25.5
Apache-commons-betwixt,org.apache.commons.betwixt.expression.EmptyExpression,6,1,0,3,8,13,0,1,1,431.8,8167.5,1.6,26.5,3.6,9.6
Apache-commons-betwixt,org.apache.commons.betwixt.expression.ConstantExpression,7,1,0,5,12,1,0,1,1,1015.8,8475.5,2.3,40.5,5.8,14.7
Apache-commons-betwixt,org.apache.commons.betwixt.BeanProperty,13,1,0,24,62,2,0.719047619,1,0.7541666667,521.8,538052,6.7,64.3,9,47
Apache-commons-betwixt,org.apache.commons.betwixt.TextDescriptor,1,2,0,4,2,0,0,1,1,73.1,5320.9,1,9.6,1,1
Apache-commons-betwixt,org.apache.commons.betwixt.XMLIntrospector,66,1,0,50,198,2119,0.6107526882,1.0509090909,0.6622727273,4919.7,586017.8,12.3,110.9,14.1,58.1
Apache-commons-beanutils,org.apache.commons.collections.FastHashMap,21,3,1,12,49,0,0.7402439024,0.8,0.7534653465,3427.1,597301.9,8.7,90.7,22.8,99.1
Apache-commons-beanutils,org.apache.commons.collections.ArrayStack,10,4,0,2,20,45,1,1,1,1393,16181.2,9.9,212.2,14.8,41.9
Apache-commons-beanutils,org.apache.commons.beanutils.LazyDynaClass,17,2,0,5,32,116,0.946875,0.94375,0.9142857143,500.3,420825.8,10.4,70.8,15.9,51.2
Apache-commons-beanutils,org.apache.commons.beanutils.BeanUtils,22,1,1,11,42,225,1,1,1,1194.4,8102.3,11.7,230,19.8,32.6
Apache-commons-beanutils,org.apache.commons.beanutils.BeanComparator,9,1,0,2,23,6,1,1,1,1085.2,2712.7,8.4,180.9,11.1,29.1
Apache-commons-beanutils,org.apache.commons.beanutils.converters.ByteArrayConverter,4,2,0,2,13,0,0.6875,1,0.7222222222,155.4,411711.3,2.7,15.9,5,17.1
Apache-commons-beanutils,org.apache.commons.beanutils.converters.BooleanArrayConverter,6,2,0,3,21,0,0.76,1,0.7913043478,295.6,384639.9,4.7,33,6.8,26.6
Apache-commons-beanutils,org.apache.commons.beanutils.converters.FloatConverter,4,3,0,2,9,6,0.5,0.7,0.525,254.8,185056,4.7,93.6,1.4,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.ArrayConverter,14,2,0,5,64,55,0.0277777778,0.0769230769,0.0256410256,123.8,599508.9,2,25,1,3
Apache-commons-beanutils,org.apache.commons.beanutils.converters.BooleanConverter,9,2,0,4,23,12,0.9375,1,0.9444444444,325.5,229951.9,3.5,44.5,6.4,27.4
Apache-commons-beanutils,org.apache.commons.beanutils.converters.DoubleArrayConverter,4,2,0,2,13,0,0.6875,1,0.7222222222,153.9,416156.1,2.7,15.8,5,17
Apache-commons-beanutils,org.apache.commons.beanutils.converters.ByteConverter,4,3,0,2,9,6,0.5,0.7,0.525,265.8,185575,4.7,93.6,1.3,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.DoubleConverter,4,3,0,2,9,6,0.5,0.7,0.525,243.7,185203.2,4.7,93.6,1.4,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.BigDecimalConverter,4,3,0,2,9,6,0.5,0.7,0.525,255.9,185763.7,4.7,93.6,1.4,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.IntegerConverter,4,3,0,2,9,6,0.5,0.7,0.525,244.5,185890.3,4.7,93.6,1.4,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.CharacterConverter,6,2,0,2,16,15,0.75,1,0.8571428571,288.7,92852.1,6.3,108.3,2.7,5.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.SqlTimeConverter,5,3,0,2,13,10,0.8333333333,0.85,0.8,354.8,364705.3,3.4,55.5,3.2,9.1
Apache-commons-beanutils,org.apache.commons.beanutils.converters.ConverterFacade,3,1,0,2,10,0,1,1,1,293.3,3421.5,3,59.8,3,8
Apache-commons-beanutils,org.apache.commons.beanutils.converters.FileConverter,5,2,0,2,12,10,0.5,1,0.8,235.5,42497.3,6.6,121.3,2,2.3
Apache-commons-beanutils,org.apache.commons.beanutils.converters.IntegerArrayConverter,4,2,0,2,13,0,0.6875,1,0.7222222222,154.4,416570.6,2.7,15.9,5,17.1
Apache-commons-beanutils,org.apache.commons.beanutils.converters.ShortConverter,4,3,0,2,9,6,0.5,0.7,0.525,265.4,184951.4,4.7,93.6,1.8,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.SqlTimestampConverter,5,3,0,2,13,10,0.8333333333,0.85,0.8,317.2,364524.6,3.4,55.7,3.2,9.1
Apache-commons-beanutils,org.apache.commons.beanutils.converters.StringArrayConverter,4,2,0,2,13,0,0.6428571429,1,0.6875,142.6,291365.6,1.7,11.4,3,10.7
Apache-commons-beanutils,org.apache.commons.beanutils.converters.BigIntegerConverter,4,3,0,2,9,6,0.5,0.7,0.525,268.7,185133.8,4.7,93.6,1.4,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.ClassConverter,6,2,0,2,17,15,0.625,0.82,0.61,963.6,603403.3,2.6,16.5,3.1,7.6
Apache-commons-beanutils,org.apache.commons.beanutils.converters.CalendarConverter,4,3,0,2,9,6,0.5,0.8,0.6,388.3,64763.4,6.4,136.6,1.7,2.4
Apache-commons-beanutils,org.apache.commons.beanutils.converters.CharacterArrayConverter,4,2,0,2,13,0,0.6875,1,0.7222222222,155.9,461791.1,2.9,16.1,5,17.1
Apache-commons-beanutils,org.apache.commons.beanutils.converters.DateConverter,4,3,0,2,9,6,0.5,0.8,0.6,419,64822.5,6.4,136.6,1.7,2.4
Apache-commons-beanutils,org.apache.commons.beanutils.converters.URLConverter,5,2,0,2,12,10,0.5,0.825,0.66,224.5,121861.5,6.6,115.4,2.3,3.9
Apache-commons-beanutils,org.apache.commons.beanutils.converters.FloatArrayConverter,4,2,0,2,13,0,0.6875,1,0.7222222222,174.7,443550.8,2.7,15.8,5,17
Apache-commons-beanutils,org.apache.commons.beanutils.converters.SqlDateConverter,4,3,0,2,9,6,0.5,0.8,0.6,362.4,64567.3,6.4,136.6,2.2,2.4
Apache-commons-beanutils,org.apache.commons.beanutils.converters.LongArrayConverter,4,2,0,2,13,0,0.6875,1,0.7222222222,179.8,447492.1,2.7,15.9,5,17.1
Apache-commons-beanutils,org.apache.commons.beanutils.converters.StringConverter,5,2,0,2,11,10,0.5,1,0.8,236.6,62146.2,6.2,115.7,2,4.6
Apache-commons-beanutils,org.apache.commons.beanutils.converters.LongConverter,4,3,0,2,9,6,0.5,0.7,0.525,285.5,185225,4.8,93.6,1.8,2.2
Apache-commons-beanutils,org.apache.commons.beanutils.converters.ShortArrayConverter,4,2,0,2,13,0,0.6875,1,0.7222222222,174.3,454703.9,2.7,15.9,5,17.1
Apache-commons-beanutils,org.apache.commons.beanutils.WrapDynaClass,14,1,0,10,44,71,0.5571428571,0.3925925926,0.4210526316,238.4,370859.6,2.2,17.8,6.8,19.7
Apache-commons-beanutils,org.apache.commons.beanutils.ContextClassLoaderLocal,6,1,3,6,15,3,0.6,1,0.7142857143,130.2,589279.8,1.3,8.5,3,8.5
Apache-commons-beanutils,org.apache.commons.beanutils.ConvertUtils,26,1,0,3,53,325,0,1.11,1,8159.2,3455.1,6.9,171.6,9.6,22.4
Apache-commons-beanutils,org.apache.commons.beanutils.BeanUtilsBean2,2,2,0,3,6,1,0,1,1,162.7,4474.3,4.4,85.8,1,3
Apache-commons-beanutils,org.apache.commons.beanutils.BeanUtilsBean,26,1,2,15,121,255,0.4564356436,0.8384615385,0.4811059908,2211,599082.2,21,150.5,28.9,101.2
Apache-commons-beanutils,org.apache.commons.beanutils.LazyDynaMap,24,2,0,6,50,194,0.9545454545,0.975,0.9559322034,614.7,588955.7,12.3,75.2,18.7,61.9
Apache-commons-beanutils,org.apache.commons.beanutils.BeanMap,36,2,0,16,95,386,0.7956521739,0.5533333333,0.6153153153,2071.1,477399.5,8.8,58.7,18.7,58.5
Apache-commons-beanutils,org.apache.commons.beanutils.WeakFastHashMap,29,3,0,9,54,0,0.7243902439,0.80625,0.7509433962,5458.2,599190.6,9,81.6,21.5,92.5
Apache-commons-beanutils,org.apache.commons.beanutils.MethodUtils,34,1,0,6,84,451,0.3752066116,0.8323529412,0.3996,1937.1,601206.5,15.1,336.9,16.6,61.6
Apache-commons-beanutils,org.apache.commons.beanutils.BasicDynaClass,12,1,1,4,34,40,0.75,0.9,0.7586206897,218.4,582892.7,4.1,19.9,8,18.5
Apache-commons-beanutils,org.apache.commons.beanutils.BeanPredicate,6,1,0,4,13,0,0,1,1,500.4,2340.3,3.4,62.4,5,15.5
Apache-commons-beanutils,org.apache.commons.beanutils.DynaProperty,16,1,0,15,40,6,0.4489795918,0.7333333333,0.4607843137,942.3,271820,5.5,52.5,17.6,57.2
Apache-commons-beanutils,org.apache.commons.beanutils.LazyDynaBean,30,1,1,10,95,329,0.642920354,1,0.6536480687,1432.4,597239.6,20.3,139.2,33.6,117
Apache-commons-beanutils,org.apache.commons.beanutils.LazyDynaList,21,4,0,6,56,182,0.8246153846,1,0.835971223,3032,602469.3,13.9,99.8,25.2,98.1
Apache-commons-beanutils,org.apache.commons.beanutils.ConstructorUtils,12,1,0,1,29,46,0.4210526316,1,0.488372093,144.9,354653.5,4.5,16.3,5,8.9
Apache-commons-beanutils,org.apache.commons.beanutils.BeanToPropertyValueTransformer,5,1,0,5,18,0,0.5714285714,1,0.6470588235,155.7,550381,6,21.6,7,12.4
Apache-commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueEqualsPredicate,7,1,0,5,21,7,0.65,1,0.7083333333,277.4,511272.1,6.1,31.4,10.8,23.7
Apache-commons-beanutils,org.apache.commons.beanutils.BasicDynaBean,14,1,0,6,52,17,0.4416666667,1,0.4518181818,814.5,587829.8,16.6,123.8,23.1,106.1
Apache-commons-beanutils,org.apache.commons.beanutils.PropertyUtilsBean,39,1,0,17,147,387,0.5761061947,1.0542857143,0.5865509761,13598,599523,76.2,1318.6,77.8,249.5
Apache-commons-beanutils,org.apache.commons.beanutils.ResultSetDynaClass,7,2,0,3,21,19,0.5,0.1428571429,0.125,36.3,599544.2,2,5,1,1
Apache-commons-beanutils,org.apache.commons.beanutils.ConvertingWrapDynaBean,2,2,0,2,11,1,0,1,1,111.4,1618.5,1.6,27.6,1,3
Apache-commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueChangeClosure,6,1,0,5,19,1,0.5714285714,1,0.6666666667,172.3,537996.9,6.4,23.3,8,14.7
Apache-commons-beanutils,org.apache.commons.beanutils.MappedPropertyDescriptor,16,3,0,5,47,74,0.5520408163,0.8823529412,0.5682692308,317.8,599733.8,8,38.8,7.2,18.2
Apache-commons-beanutils,org.apache.commons.beanutils.expression.DefaultResolver,9,1,0,2,20,36,1,1,1,2129.3,58660.2,9.3,114.1,43.2,86.4
Apache-commons-beanutils,org.apache.commons.beanutils.WrapDynaBean,12,1,1,8,29,0,0.925,1,0.9785714286,253.4,293029.5,10.3,50.3,10.7,27.1
Apache-commons-beanutils,org.apache.commons.beanutils.DynaBeanMapDecorator,18,1,0,7,42,149,0.8613636364,0.9541666667,0.8732142857,691.6,584325.1,9.1,76.1,18.7,88.7
Apache-commons-beanutils,org.apache.commons.beanutils.RowSetDynaClass,9,2,0,5,20,30,0.1,0.1111111111,0.0588235294,57.6,600007.1,5,15,1,1
Apache-commons-beanutils,org.apache.commons.beanutils.ResultSetIterator,14,1,0,4,28,61,0.1428571429,0.7857142857,0.4782608696,157.2,599497.6,11,44.7,9,18.6
Apache-commons-beanutils,org.apache.commons.beanutils.ConvertUtilsBean,36,1,1,30,128,470,0.5670634921,1,0.576744186,1284.1,576230.7,8.4,73.6,9.8,30.1
Apache-commons-beanutils,org.apache.commons.beanutils.locale.LocaleConvertUtilsBean,23,1,0,21,65,145,0.5916666667,1.0666666667,0.8074074074,1183.1,574445,6.6,55.7,20.9,73
Apache-commons-beanutils,org.apache.commons.beanutils.locale.LocaleConvertUtils,21,1,0,3,43,210,0,0.9894736842,0.9894736842,3647.1,4761.2,9,198.5,17.8,38.4
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.DoubleLocaleConverter,13,3,0,2,19,78,1,1,1,1471.1,5150.5,6,116.6,7,14.7
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.SqlTimestampLocaleConverter,13,3,0,2,19,78,0,1,1,1202.9,5382.8,5.3,100.1,5.6,10.7
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.BigDecimalLocaleConverter,13,3,0,3,24,78,0.75,1,0.9375,423.1,600113.6,2,14.7,6,14.5
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.ByteLocaleConverter,13,3,0,3,25,78,1,1,1,1124.8,5068.2,6.6,118.3,6.9,14.8
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.SqlDateLocaleConverter,13,3,0,2,19,78,0,1,1,1265.5,5347.9,5.5,109.6,6.4,11.7
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.LongLocaleConverter,13,3,0,2,19,78,0.75,1,0.9375,461.8,593674.1,1.6,14,6,15.3
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.StringLocaleConverter,15,2,0,4,33,99,0.9230769231,1,0.9444444444,937.6,600375.7,6.3,53.8,12.4,46.3
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.SqlTimeLocaleConverter,13,3,0,2,19,78,0,1,1,1381.1,5445.7,5.5,109.6,6.4,11.7
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter,14,2,8,11,26,85,0.8,0.9692307692,0.88,482.1,600468.8,3.3,26.1,7.4,18.8
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.BigIntegerLocaleConverter,13,3,0,3,26,78,0.6,0.9230769231,0.8166666667,421.6,563126.9,1.4,14.7,5.5,17.5
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.ShortLocaleConverter,13,3,0,3,25,78,0.8333333333,1,0.9444444444,505.2,597537.4,2.2,18.3,6.6,18.2
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.DateLocaleConverter,20,2,3,7,51,164,0.8875,0.9388888889,0.8943396226,950.9,599408.5,6.5,48.6,13.1,40.2
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.IntegerLocaleConverter,13,3,0,3,25,78,0.95,1,0.9928571429,1338.5,5669.8,7.9,171.3,6.4,13.8
Apache-commons-beanutils,org.apache.commons.beanutils.locale.converters.FloatLocaleConverter,13,3,0,3,25,78,0.9875,1,0.995,651,145290.5,4.4,56.5,7.7,18.8
Apache-commons-beanutils,org.apache.commons.beanutils.locale.LocaleBeanUtils,26,2,0,4,59,325,0,1.0222222222,1,3873.7,27892.4,16.8,309.1,29.8,39.9
Apache-commons-beanutils,org.apache.commons.beanutils.locale.LocaleBeanUtilsBean,33,2,0,16,90,486,0.4789473684,0.9604651163,0.6198198198,1248.2,598526.9,15.7,115.1,24.7,77.9
Apache-commons-beanutils,org.apache.commons.beanutils.PropertyUtils,32,1,0,9,62,490,0,1,1,1841.3,54668.5,17.5,218.9,26.9,40.8
Apache-commons-beanutils,org.apache.commons.beanutils.ConvertUtilsBean2,5,2,0,2,10,10,0.5,1,0.8,400.8,146122.5,5.4,100.6,2.9,8.9
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.UserPassKey,6,1,0,5,13,0,1,1,1,1654.7,4556.7,6.5,142.4,10,23.1
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.PooledConnectionAndInfo,5,1,0,6,7,2,0,1,1,295.5,2923.9,1.3,19.3,4,8
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.PerUserPoolDataSource,32,2,0,12,103,398,0.6833333333,0.96875,0.7260273973,1210.6,595880.2,12.1,86.2,28,76.2
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.PoolKey,4,1,0,1,11,0,1,1,1,1895.6,3940.2,7.5,166.9,10.1,24.5
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.PerUserPoolDataSourceFactory,5,2,0,3,18,8,0.675,1,0.6921052632,360.2,471191.7,13.5,82.5,9.7,40.2
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.SharedPoolDataSourceFactory,5,2,0,3,17,8,0.7166666667,1,0.7571428571,135,427315.1,1.9,13.5,3.4,11.4
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.CPDSConnectionFactory,13,1,0,5,55,20,0.2869565217,0.8461538462,0.3692307692,516.2,596583.3,8.5,72.5,12.9,51.6
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.KeyedCPDSConnectionFactory,13,1,0,6,56,26,0.1452380952,0.8384615385,0.2673469388,434.1,596027.5,8.6,79.6,9.5,40.6
Apache-commons-dbcp,org.apache.commons.dbcp.datasources.SharedPoolDataSource,16,2,0,11,69,46,0.2857142857,0.875,0.56,368.3,587899,5.3,29.4,12,25
Apache-commons-dbcp,org.apache.commons.dbcp.managed.ManagedDataSource,4,2,0,5,10,0,1,1,1,708.5,17002.3,7.5,134,5.5,20.5
Apache-commons-dbcp,org.apache.commons.dbcp.managed.TransactionRegistry,5,1,0,9,20,0,1,1,1,454.4,117807.9,6.6,73.1,10,45
Apache-commons-dbcp,org.apache.commons.dbcp.managed.BasicManagedDataSource,11,2,0,14,32,25,0.75,1,0.8823529412,588.2,597782.8,6.2,39.3,10,29.7
Apache-commons-dbcp,org.apache.commons.dbcp.managed.LocalXAConnectionFactory,3,1,0,5,9,0,0.5194444444,0.9333333333,0.5976744186,789.9,595581.6,15.1,103.1,20.3,63.8
Apache-commons-dbcp,org.apache.commons.dbcp.managed.ManagedConnection,13,3,0,7,35,18,0.269047619,0.4857142857,0.3065217391,671.4,596321.1,2.6,27.5,4,31.1
Apache-commons-dbcp,org.apache.commons.dbcp.managed.TransactionContext,6,1,0,5,18,5,0.75,0.9777777778,0.795,693.7,594104.4,4.5,39.6,8.1,42.4
Apache-commons-dbcp,org.apache.commons.dbcp.managed.PoolableManagedConnectionFactory,3,2,0,12,13,0,0.025,0.6666666667,0.3333333333,209,595311.5,1.1,17.4,1.9,16.9
Apache-commons-dbcp,org.apache.commons.dbcp.managed.PoolableManagedConnection,3,4,0,5,7,0,0,1,1,384.9,18074.3,5.2,118.8,2,9.6
Apache-commons-dbcp,org.apache.commons.dbcp.managed.DataSourceXAConnectionFactory,7,1,0,3,15,1,0.5,0.1428571429,0.2727272727,64.7,596397.4,3,9,2,3
Apache-commons-dbcp,org.apache.commons.dbcp.DataSourceConnectionFactory,3,1,0,1,6,1,1,1,1,299.5,11840.6,5.2,83.6,3,8.9
Apache-commons-dbcp,org.apache.commons.dbcp.PoolableConnection,4,3,1,5,15,0,0.6,1,0.7714285714,179.8,596349.4,2.8,20.2,2.8,11.6
Apache-commons-dbcp,org.apache.commons.dbcp.PoolingDriver,16,1,0,5,54,92,0.2263157895,0.2526315789,0.2265060241,560,595870.4,7,37.8,12.6,26.7
Apache-commons-dbcp,org.apache.commons.dbcp.PoolingDataSource,13,1,1,6,26,60,0.125,0.2105263158,0.1923076923,336.3,596691.9,7,28.5,11.7,27.8
Apache-commons-dbcp,org.apache.commons.dbcp.PoolableCallableStatement,4,5,0,6,17,0,0.575,1,0.575,591.6,595271.1,1.9,22.8,3.1,14.7
Apache-commons-dbcp,org.apache.commons.dbcp.BasicDataSourceFactory,5,1,0,1,64,8,0.4428571429,0.75,0.4494117647,324,602562,2.5,24,3.8,18.7
Apache-commons-dbcp,org.apache.commons.dbcp.DriverManagerConnectionFactory,4,1,0,1,9,0,1,1,1,694,9932.6,7.5,165.8,4,9
Apache-commons-dbcp,org.apache.commons.dbcp.AbandonedTrace,14,1,4,9,28,0,0.9375,1,0.9655172414,699.2,355136.8,2.3,18.3,11.1,33.9
Apache-commons-dbcp,org.apache.commons.dbcp.AbandonedObjectPool,5,3,0,5,28,0,0.6026315789,1,0.6128205128,1442.2,597814.5,8.4,86,9,44.1
Apache-commons-dbcp,org.apache.commons.dbcp.PoolingConnection,18,3,0,10,51,81,0.85,1,0.8890410959,1089.8,595585.3,23.7,158,30.3,79.6
Apache-commons-dbcp,org.apache.commons.dbcp.cpdsadapter.DriverAdapterCPDS,39,1,0,4,68,645,0.6928571429,1,0.7892156863,1663.3,599337,8.6,70.2,20,73.7
Apache-commons-dbcp,org.apache.commons.dbcp.cpdsadapter.PoolablePreparedStatementStub,3,5,0,3,6,3,0,0.9,0.9,168.5,223093.4,1.1,16.5,1.8,7.8
Apache-commons-dbcp,org.apache.commons.dbcp.cpdsadapter.ConnectionImpl,11,3,0,3,25,0,1,1,1,801.9,98481.1,8.3,135.4,11,49
Apache-commons-dbcp,org.apache.commons.dbcp.cpdsadapter.PooledConnectionImpl,30,1,0,9,69,297,0.8303921569,1,0.8593495935,3677.9,596166,29.7,423.2,40.9,149
Apache-commons-dbcp,org.apache.commons.dbcp.AbandonedConfig,9,1,0,9,11,12,0,1,1,872.8,3066,2.1,43,7.4,16
Apache-commons-dbcp,org.apache.commons.dbcp.DelegatingStatement,53,2,1,6,114,0,0.4941176471,0.7867924528,0.6311688312,3701.3,595940.3,30.3,360.5,36.2,128.8
Apache-commons-dbcp,org.apache.commons.dbcp.DriverConnectionFactory,3,1,0,2,11,0,0,1,1,225,8311.8,2,33.6,2,6.4
Apache-commons-dbcp,org.apache.commons.dbcp.BasicDataSource,84,1,1,15,162,2368,0.8113207547,0.9759036145,0.8607594937,8733.6,597137.7,22.1,215.2,104.4,248.4
Apache-commons-dbcp,org.apache.commons.dbcp.DelegatingCallableStatement,114,4,1,5,231,0,0.25,0.2336283186,0.2275862069,1178.8,595316.4,23.6,246.8,24.4,88.4
Apache-commons-dbcp,org.apache.commons.dbcp.PoolablePreparedStatement,6,4,1,7,21,0,0.5642857143,0.9666666667,0.60625,447.5,595523.4,3.2,33.4,4.8,21.3
Apache-commons-discovery,org.apache.commons.discovery.ant.ServiceDiscoveryTask,5,1,0,4,20,0,1,1,1,852.6,2263.6,6.5,125.5,3.2,9.4
Apache-commons-discovery,org.apache.commons.discovery.tools.ResourceUtils,4,1,0,6,24,6,0.8125,1,0.8235294118,119.7,305113,2.5,16.1,5,12.4
Apache-commons-discovery,org.apache.commons.discovery.tools.EnvironmentCache,6,1,0,2,13,0,0.95,1,0.9833333333,491.4,3247.9,3.1,62.6,5.9,10.6
Apache-commons-discovery,org.apache.commons.discovery.Resource,7,1,1,8,19,11,0,0.8571428571,0.75,40.8,447691.3,1.7,8.2,2,6.4
Apache-commons-discovery,org.apache.commons.discovery.resource.names.NameDiscoverers,7,2,0,6,19,3,0.2142857143,0.6666666667,0.3684210526,97,224763.6,1.4,9.4,5,10
Apache-commons-discovery,org.apache.commons.discovery.resource.names.DiscoverNamesInFile,14,2,1,12,38,11,0.225,0.6666666667,0.36,242.3,231559.2,2.1,15.1,6.9,17.5
Apache-commons-discovery,org.apache.commons.discovery.resource.names.DiscoverMappedNames,6,2,0,6,17,3,0.0833333333,0.7142857143,0.3125,37.8,163451.2,1,5,2,4
Apache-commons-discovery,org.apache.commons.discovery.resource.names.DiscoverServiceNames,6,3,0,6,12,15,0,0.5,0.3333333333,271.9,1512,6.5,150.1,3,6
Apache-commons-discovery,org.apache.commons.discovery.resource.names.DiscoverNamesInManagedProperties,5,2,0,6,14,2,0.5625,0.6666666667,0.6,67,334678.6,1.8,8,3,6
Apache-commons-discovery,org.apache.commons.discovery.resource.names.DiscoverNamesInAlternateManagedProperties,5,2,0,6,16,0,0.375,0.6666666667,0.4545454545,57.1,207671.3,1,5,2,5
Apache-commons-discovery,org.apache.commons.discovery.resource.names.DiscoverNamesInDictionary,9,2,0,6,20,18,0.0833333333,0.8,0.4210526316,82.4,313231.4,1,7,3,7
Apache-commons-discovery,org.apache.commons.discovery.resource.ClassLoaders,8,1,0,15,18,8,0.8333333333,1,0.8518518519,144.8,334241.3,1.8,13,3.6,11.3
Apache-commons-discovery,org.apache.commons.discovery.resource.DiscoverResources,6,3,0,10,15,3,0.0454545455,0.5,0.1538461538,64.4,255798.1,1,6,2,4.1
Apache-commons-discovery,org.apache.commons.discovery.jdk.JDK12Hooks,9,2,0,6,31,28,0.2083333333,0.7692307692,0.375,132.8,339829.3,1.3,10.4,3.8,9.6
Apache-commons-discovery,org.apache.commons.discovery.jdk.JDK11Hooks,6,2,0,3,12,13,0.3125,0.7777777778,0.4545454545,125.9,343154.5,1.2,9.4,4,10.4
Apache-commons-jexl,org.apache.commons.jexl2.JexlArithmetic,45,1,1,5,123,974,0.9089912281,1,0.8230603448,94463.4,594758.8,62.1,1895.6,114.3,562.6
Apache-commons-jexl,org.apache.commons.jexl2.Debugger,62,1,0,55,118,999,0.3304347826,0.7967213115,0.5261538462,5615.3,588109.6,29,444.8,41.3,141.6
Apache-commons-jexl,org.apache.commons.jexl2.ExpressionImpl,13,1,0,10,33,10,0.6125,0.9333333333,0.8368421053,987.7,533345.3,3.7,41.5,11,54.9
Apache-commons-jexl,org.apache.commons.jexl2.JexlEngine,50,1,1,46,147,1065,0.7057377049,0.9863013699,0.7390681004,15859.6,586711,39.4,987.7,59.7,203.6
